team,stat_name,stat_value,season
South Alabama,turnovers,15,2020
Oregon State,netPassingYards,1479,2020
Michigan State,passesIntercepted,5,2020
SMU,fourthDownConversions,7,2020
South Carolina,puntReturns,8,2020
Florida International,turnovers,4,2020
Tennessee,turnovers,15,2020
New Mexico,puntReturnYards,32,2020
UTEP,sacks,12,2020
Tennessee,rushingTDs,12,2020
Illinois,passCompletions,91,2020
Clemson,interceptions,6,2020
Syracuse,passingTDs,15,2020
Texas State,firstDowns,247,2020
Rutgers,kickReturns,33,2020
Liberty,penalties,65,2020
Utah,kickReturnTDs,0,2020
Florida,interceptionTDs,0,2020
Stanford,tacklesForLoss,29,2020
East Carolina,netPassingYards,2071,2020
LSU,passAttempts,421,2020
New Mexico,rushingTDs,12,2020
Georgia Tech,possessionTime,16221,2020
Liberty,totalYards,5305,2020
Minnesota,possessionTime,14263,2020
Florida State,passesIntercepted,8,2020
Northwestern,penalties,45,2020
BYU,passesIntercepted,8,2020
Memphis,netPassingYards,3383,2020
Rutgers,penalties,66,2020
Temple,puntReturnTDs,0,2020
Alabama,passCompletions,324,2020
California,kickReturnTDs,0,2020
South Alabama,kickReturns,22,2020
East Carolina,interceptions,9,2020
Baylor,interceptionYards,204,2020
Alabama,fourthDowns,9,2020
Baylor,penaltyYards,562,2020
Louisville,passAttempts,315,2020
Louisiana,passCompletions,179,2020
Georgia Tech,passCompletions,152,2020
Tennessee,fumblesLost,6,2020
Air Force,puntReturns,1,2020
Rice,kickReturnYards,261,2020
LSU,sacks,24,2020
South Alabama,passCompletions,218,2020
Marshall,netPassingYards,2129,2020
BYU,penaltyYards,430,2020
Cincinnati,fumblesRecovered,4,2020
TCU,passCompletions,163,2020
Utah State,turnovers,9,2020
South Alabama,possessionTime,20073,2020
Georgia Tech,fourthDowns,25,2020
Kent State,interceptionYards,2,2020
Tulsa,possessionTime,15318,2020
Ohio State,interceptions,6,2020
Georgia Southern,kickReturnYards,369,2020
North Carolina,interceptionYards,91,2020
Memphis,fourthDownConversions,14,2020
Texas A&M,totalYards,4317,2020
Buffalo,turnovers,6,2020
Tennessee,puntReturnYards,35,2020
Alabama,rushingAttempts,475,2020
Texas State,games,12,2020
South Carolina,fumblesLost,6,2020
Texas,puntReturnYards,78,2020
UTEP,passingTDs,7,2020
UT San Antonio,puntReturnYards,66,2020
Illinois,puntReturnTDs,0,2020
Tulsa,tacklesForLoss,67,2020
Texas A&M,passesIntercepted,10,2020
Virginia Tech,thirdDowns,133,2020
Clemson,kickReturnYards,434,2020
Tulsa,passAttempts,306,2020
Oregon State,kickReturnTDs,0,2020
Nebraska,totalYards,3115,2020
Utah,passCompletions,95,2020
Kent State,kickReturnYards,207,2020
Oklahoma,kickReturns,16,2020
Florida International,passAttempts,127,2020
Minnesota,puntReturns,6,2020
Arkansas State,puntReturnTDs,0,2020
Akron,penaltyYards,185,2020
South Alabama,tacklesForLoss,45,2020
Central Michigan,passesIntercepted,7,2020
Illinois,penaltyYards,401,2020
LSU,firstDowns,235,2020
USC,kickReturnTDs,0,2020
Duke,games,11,2020
Liberty,rushingTDs,27,2020
Illinois,fumblesRecovered,8,2020
South Florida,penalties,48,2020
Ohio State,penaltyYards,437,2020
Louisiana Monroe,interceptions,12,2020
Cincinnati,thirdDownConversions,60,2020
Miami,fourthDowns,19,2020
Memphis,kickReturns,27,2020
Florida State,interceptions,13,2020
Kent State,kickReturns,11,2020
Navy,interceptionYards,25,2020
Ole Miss,kickReturnYards,328,2020
Louisiana,firstDowns,231,2020
SMU,thirdDownConversions,69,2020
Air Force,rushingYards,1834,2020
Virginia,interceptionTDs,2,2020
Syracuse,puntReturnTDs,0,2020
South Alabama,firstDowns,218,2020
Wyoming,thirdDownConversions,27,2020
Western Michigan,puntReturnYards,31,2020
Fresno State,fumblesLost,5,2020
Missouri,fumblesLost,8,2020
Northern Illinois,passesIntercepted,5,2020
Arizona State,games,4,2020
Miami,kickReturnYards,452,2020
NC State,rushingTDs,20,2020
TCU,passesIntercepted,8,2020
Georgia State,puntReturnTDs,0,2020
Notre Dame,rushingYards,2537,2020
Tulane,totalYards,4725,2020
Toledo,thirdDowns,85,2020
South Carolina,totalYards,3543,2020
Arizona State,rushingAttempts,165,2020
Virginia Tech,interceptionTDs,0,2020
Ohio,passingTDs,4,2020
Liberty,thirdDowns,147,2020
Florida Atlantic,puntReturnTDs,0,2020
Vanderbilt,games,9,2020
Georgia State,interceptionYards,112,2020
Northwestern,rushingTDs,16,2020
Georgia State,fumblesRecovered,9,2020
Texas A&M,passingTDs,20,2020
Georgia State,rushingYards,1937,2020
Iowa,kickReturns,12,2020
Colorado,fumblesRecovered,3,2020
Washington State,fumblesLost,4,2020
Texas A&M,possessionTime,20275,2020
Texas Tech,tacklesForLoss,58,2020
Missouri,passCompletions,246,2020
Arizona,games,5,2020
Oregon,passAttempts,190,2020
New Mexico,kickReturnYards,560,2020
Oregon,thirdDowns,74,2020
Notre Dame,puntReturnTDs,2,2020
Northwestern,passAttempts,283,2020
Kentucky,sacks,15,2020
Nebraska,kickReturnYards,274,2020
Maryland,fourthDowns,1,2020
Iowa State,netPassingYards,2896,2020
Marshall,kickReturnYards,417,2020
Bowling Green,turnovers,11,2020
Wisconsin,puntReturns,11,2020
Wisconsin,puntReturnYards,30,2020
Akron,rushingYards,842,2020
Middle Tennessee,puntReturnTDs,0,2020
Houston,puntReturnYards,369,2020
LSU,passCompletions,247,2020
Memphis,puntReturnYards,188,2020
Charlotte,puntReturnYards,30,2020
Charlotte,games,6,2020
Northwestern,puntReturns,10,2020
Florida State,interceptionTDs,1,2020
Purdue,puntReturnTDs,0,2020
SMU,turnovers,12,2020
USC,kickReturnYards,305,2020
Boston College,turnovers,14,2020
UMass,rushingAttempts,117,2020
Rice,thirdDowns,75,2020
Western Michigan,interceptionYards,42,2020
Utah State,fourthDowns,10,2020
Boise State,passingTDs,12,2020
Florida International,totalYards,1332,2020
SMU,rushingAttempts,376,2020
Ole Miss,thirdDowns,141,2020
Auburn,fourthDownConversions,3,2020
Western Kentucky,penaltyYards,481,2020
San Diego State,interceptionYards,156,2020
Rice,fourthDownConversions,6,2020
Colorado,games,6,2020
Houston,turnovers,16,2020
California,puntReturns,8,2020
Tulsa,fourthDownConversions,9,2020
Boise State,firstDowns,129,2020
Rutgers,tacklesForLoss,71,2020
Coastal Carolina,possessionTime,23907,2020
Michigan State,netPassingYards,1672,2020
Appalachian State,totalYards,5424,2020
Louisiana Tech,fumblesRecovered,5,2020
Georgia,fourthDownConversions,6,2020
Ole Miss,rushingYards,2116,2020
Air Force,fourthDownConversions,8,2020
Toledo,totalYards,2963,2020
Georgia,interceptions,11,2020
Pittsburgh,kickReturnYards,370,2020
Georgia,passingTDs,19,2020
Minnesota,rushingTDs,19,2020
Utah,possessionTime,9978,2020
Colorado,fumblesLost,4,2020
Clemson,puntReturns,13,2020
Marshall,passingTDs,19,2020
Utah State,games,6,2020
USC,puntReturnTDs,0,2020
Florida,possessionTime,22351,2020
Ball State,sacks,15,2020
South Alabama,penalties,42,2020
Purdue,passingTDs,15,2020
New Mexico,kickReturnTDs,0,2020
Duke,possessionTime,18806,2020
Oklahoma,puntReturns,16,2020
Tulsa,passCompletions,173,2020
Tulsa,fumblesLost,7,2020
Arkansas,kickReturnTDs,0,2020
Georgia Southern,firstDowns,223,2020
Wyoming,interceptions,5,2020
UT San Antonio,kickReturnYards,508,2020
LSU,thirdDowns,155,2020
Buffalo,puntReturns,8,2020
Clemson,puntReturnYards,123,2020
Louisiana,interceptions,7,2020
Nebraska,penalties,54,2020
Nevada,thirdDowns,118,2020
Kentucky,totalYards,3500,2020
Oklahoma State,interceptionYards,95,2020
Utah State,puntReturns,5,2020
BYU,kickReturnTDs,0,2020
Tennessee,fumblesRecovered,5,2020
USC,fumblesRecovered,6,2020
Charlotte,thirdDownConversions,39,2020
Wisconsin,passesIntercepted,8,2020
Arizona,turnovers,12,2020
New Mexico,thirdDowns,107,2020
UT San Antonio,passAttempts,370,2020
Tulsa,passesIntercepted,6,2020
Southern Mississippi,rushingYards,1595,2020
Florida International,sacks,10,2020
Northern Illinois,rushingYards,738,2020
East Carolina,puntReturnTDs,1,2020
Coastal Carolina,kickReturnTDs,0,2020
Texas,passesIntercepted,10,2020
Eastern Michigan,thirdDownConversions,34,2020
Troy,netPassingYards,3192,2020
Georgia Tech,rushingYards,1904,2020
Washington State,puntReturns,1,2020
Maryland,passingTDs,9,2020
Fresno State,thirdDownConversions,38,2020
UTEP,penaltyYards,519,2020
Memphis,fumblesLost,8,2020
Toledo,interceptionYards,69,2020
BYU,games,12,2020
Colorado State,thirdDowns,60,2020
UT San Antonio,rushingTDs,24,2020
Pittsburgh,kickReturnTDs,0,2020
Florida International,passesIntercepted,2,2020
UAB,puntReturnTDs,1,2020
Tulane,netPassingYards,2119,2020
UAB,possessionTime,15243,2020
Middle Tennessee,fumblesRecovered,6,2020
Arizona,interceptionYards,15,2020
South Carolina,interceptionTDs,0,2020
Tulsa,passingTDs,15,2020
Michigan,interceptionTDs,0,2020
Maryland,netPassingYards,1291,2020
UNLV,puntReturns,5,2020
Washington,rushingYards,705,2020
Kansas State,fumblesRecovered,5,2020
Utah,passesIntercepted,7,2020
Ohio,fourthDownConversions,0,2020
Wake Forest,tacklesForLoss,68,2020
Memphis,puntReturns,21,2020
BYU,fourthDownConversions,13,2020
South Carolina,rushingTDs,19,2020
Kent State,passCompletions,90,2020
Iowa,penalties,38,2020
Arkansas,turnovers,13,2020
Temple,thirdDownConversions,44,2020
Florida Atlantic,puntReturnYards,89,2020
Houston,netPassingYards,2126,2020
Ohio State,interceptionTDs,2,2020
Ball State,penalties,46,2020
Northern Illinois,netPassingYards,1443,2020
Kansas,totalYards,2333,2020
Kentucky,turnovers,12,2020
Texas Tech,kickReturnTDs,0,2020
Louisville,passingTDs,20,2020
Georgia,kickReturnTDs,0,2020
Northwestern,fourthDownConversions,18,2020
Florida,interceptionYards,84,2020
Washington,passAttempts,111,2020
Temple,puntReturns,5,2020
Washington,penaltyYards,162,2020
Louisiana,kickReturnTDs,2,2020
Nevada,fumblesRecovered,3,2020
Texas State,penaltyYards,592,2020
LSU,thirdDownConversions,52,2020
Washington,puntReturnTDs,0,2020
Western Kentucky,penalties,54,2020
South Alabama,puntReturns,8,2020
West Virginia,interceptionYards,112,2020
Toledo,rushingTDs,7,2020
Oregon State,interceptionYards,1,2020
UAB,rushingYards,1800,2020
Notre Dame,interceptions,3,2020
Duke,penalties,62,2020
UNLV,fourthDownConversions,10,2020
Auburn,fumblesLost,2,2020
Army,rushingAttempts,716,2020
Boise State,thirdDowns,96,2020
Stanford,passesIntercepted,2,2020
Toledo,firstDowns,163,2020
Washington State,kickReturnTDs,0,2020
Charlotte,passAttempts,179,2020
Virginia,possessionTime,18644,2020
Hawai'i,passesIntercepted,12,2020
Nebraska,firstDowns,170,2020
Colorado,puntReturns,11,2020
Virginia Tech,passCompletions,157,2020
Texas,games,10,2020
California,firstDowns,73,2020
Oklahoma,passCompletions,249,2020
Arizona,thirdDownConversions,26,2020
Texas,totalYards,4755,2020
Nebraska,fumblesLost,9,2020
Michigan,fumblesLost,2,2020
Texas Tech,turnovers,18,2020
Western Michigan,rushingTDs,13,2020
San José State,rushingYards,1060,2020
Nebraska,passCompletions,155,2020
Wyoming,penaltyYards,279,2020
Houston,puntReturns,20,2020
Utah State,passAttempts,169,2020
Tulsa,rushingYards,1418,2020
Utah,interceptionYards,201,2020
UCF,penaltyYards,750,2020
San Diego State,passAttempts,203,2020
Florida State,fumblesLost,4,2020
Wyoming,penalties,31,2020
Eastern Michigan,kickReturnTDs,0,2020
Virginia,games,10,2020
Rutgers,penaltyYards,537,2020
Memphis,firstDowns,259,2020
Florida Atlantic,possessionTime,15579,2020
Southern Mississippi,interceptions,9,2020
BYU,puntReturnYards,80,2020
Washington State,netPassingYards,1019,2020
Army,games,12,2020
Texas Tech,passesIntercepted,5,2020
Maryland,puntReturns,2,2020
BYU,sacks,27,2020
Florida Atlantic,rushingAttempts,360,2020
Coastal Carolina,netPassingYards,2778,2020
Ball State,passCompletions,164,2020
Indiana,passingTDs,16,2020
LSU,games,10,2020
Kansas,possessionTime,16617,2020
Southern Mississippi,totalYards,3708,2020
Miami (OH),interceptions,1,2020
UNLV,interceptionTDs,0,2020
NC State,totalYards,4623,2020
South Carolina,fumblesRecovered,3,2020
UNLV,totalYards,1956,2020
Texas,turnovers,9,2020
Southern Mississippi,thirdDownConversions,57,2020
Virginia,thirdDownConversions,53,2020
Missouri,tacklesForLoss,50,2020
Troy,rushingTDs,11,2020
Liberty,puntReturns,15,2020
Baylor,sacks,18,2020
Rutgers,passCompletions,195,2020
UT San Antonio,sacks,25,2020
Baylor,fourthDownConversions,12,2020
Texas Tech,possessionTime,16241,2020
Toledo,kickReturns,23,2020
UT San Antonio,firstDowns,262,2020
Liberty,fumblesRecovered,5,2020
Duke,sacks,31,2020
Mississippi State,tacklesForLoss,61,2020
San José State,games,8,2020
Notre Dame,kickReturnTDs,0,2020
Southern Mississippi,passesIntercepted,6,2020
South Carolina,netPassingYards,1872,2020
Baylor,rushingYards,821,2020
Georgia,fumblesLost,4,2020
Middle Tennessee,netPassingYards,2074,2020
Virginia Tech,rushingAttempts,472,2020
Arkansas,tacklesForLoss,50,2020
Western Kentucky,firstDowns,197,2020
Washington State,kickReturnYards,200,2020
Auburn,puntReturns,8,2020
Northwestern,penaltyYards,364,2020
Baylor,netPassingYards,1979,2020
Central Michigan,thirdDownConversions,24,2020
Eastern Michigan,tacklesForLoss,26,2020
South Carolina,passAttempts,295,2020
Kent State,tacklesForLoss,25,2020
Texas Tech,penalties,66,2020
Bowling Green,passingTDs,1,2020
San Diego State,netPassingYards,1200,2020
Penn State,passAttempts,306,2020
BYU,rushingYards,2284,2020
North Carolina,fourthDowns,19,2020
UMass,interceptions,5,2020
Indiana,puntReturnTDs,0,2020
East Carolina,fumblesLost,11,2020
NC State,interceptionTDs,1,2020
Army,passAttempts,76,2020
Kentucky,passingTDs,7,2020
Kentucky,passCompletions,143,2020
Alabama,rushingTDs,37,2020
Troy,possessionTime,17702,2020
Georgia Tech,interceptionTDs,0,2020
Arkansas State,turnovers,16,2020
Florida,interceptions,10,2020
UT San Antonio,thirdDownConversions,78,2020
Wyoming,sacks,17,2020
Ball State,tacklesForLoss,56,2020
Georgia,rushingTDs,18,2020
Northwestern,passCompletions,173,2020
Boston College,puntReturnTDs,0,2020
Rice,penalties,17,2020
Georgia State,passesIntercepted,12,2020
Buffalo,interceptions,4,2020
Ole Miss,puntReturns,7,2020
Colorado State,rushingTDs,6,2020
Florida,rushingAttempts,367,2020
Iowa State,thirdDowns,161,2020
Louisiana Tech,penalties,50,2020
UAB,interceptionYards,75,2020
Ole Miss,fumblesLost,4,2020
UCLA,passAttempts,200,2020
Utah State,rushingTDs,4,2020
California,interceptionTDs,0,2020
Wisconsin,rushingTDs,13,2020
Temple,penaltyYards,311,2020
Bowling Green,fourthDownConversions,3,2020
Virginia Tech,puntReturnYards,66,2020
Hawai'i,penaltyYards,386,2020
Coastal Carolina,passingTDs,29,2020
Pittsburgh,fumblesRecovered,5,2020
UCLA,possessionTime,12109,2020
Texas Tech,puntReturnTDs,1,2020
Northwestern,interceptionTDs,0,2020
Arizona,interceptions,7,2020
UMass,passAttempts,100,2020
Coastal Carolina,turnovers,12,2020
Troy,sacks,22,2020
Buffalo,netPassingYards,1334,2020
Notre Dame,penaltyYards,456,2020
Army,puntReturns,17,2020
Alabama,kickReturnTDs,0,2020
Utah,puntReturnTDs,1,2020
Nebraska,puntReturns,9,2020
California,puntReturnTDs,0,2020
UCF,tacklesForLoss,71,2020
Ball State,interceptionTDs,2,2020
Western Kentucky,thirdDowns,156,2020
Texas A&M,tacklesForLoss,63,2020
Wyoming,possessionTime,11047,2020
Hawai'i,totalYards,3458,2020
Boston College,interceptionTDs,0,2020
Michigan,penalties,35,2020
Washington,fourthDownConversions,5,2020
TCU,fumblesRecovered,4,2020
Arkansas State,thirdDowns,173,2020
Michigan,rushingYards,787,2020
Wisconsin,interceptionYards,217,2020
Michigan State,fumblesRecovered,5,2020
Oregon,tacklesForLoss,35,2020
Kansas,netPassingYards,1389,2020
Northwestern,puntReturnYards,66,2020
Navy,tacklesForLoss,45,2020
Virginia,fumblesRecovered,7,2020
Pittsburgh,passingTDs,14,2020
North Texas,interceptionYards,21,2020
Vanderbilt,penaltyYards,343,2020
Stanford,rushingTDs,15,2020
Texas State,rushingTDs,15,2020
Wake Forest,kickReturns,15,2020
Eastern Michigan,fumblesRecovered,9,2020
Texas,interceptionTDs,0,2020
North Texas,puntReturnYards,57,2020
Memphis,kickReturnYards,484,2020
Iowa,interceptionTDs,2,2020
Navy,passesIntercepted,3,2020
UCLA,kickReturnTDs,0,2020
Missouri,passingTDs,9,2020
Rutgers,interceptionYards,54,2020
TCU,kickReturnTDs,0,2020
Penn State,interceptions,9,2020
Kansas State,rushingTDs,17,2020
Oklahoma,kickReturnTDs,0,2020
USC,tacklesForLoss,34,2020
South Florida,kickReturnYards,710,2020
Colorado State,fumblesRecovered,4,2020
Iowa,games,8,2020
Clemson,firstDowns,295,2020
Kansas State,interceptionYards,65,2020
Indiana,sacks,25,2020
Texas A&M,fumblesRecovered,4,2020
Rutgers,fourthDownConversions,11,2020
Ole Miss,passAttempts,335,2020
New Mexico,possessionTime,12765,2020
Virginia,tacklesForLoss,72,2020
Arizona,passAttempts,188,2020
Arkansas State,passAttempts,464,2020
Florida Atlantic,penaltyYards,350,2020
Nebraska,fumblesRecovered,2,2020
Duke,kickReturnYards,704,2020
Illinois,passesIntercepted,7,2020
Rutgers,kickReturnYards,851,2020
Arkansas,games,10,2020
Buffalo,sacks,20,2020
Texas,penalties,82,2020
Louisiana,fumblesRecovered,7,2020
Akron,thirdDowns,77,2020
Florida International,thirdDowns,77,2020
San José State,passCompletions,183,2020
Western Michigan,kickReturnYards,536,2020
North Texas,kickReturnYards,587,2020
East Carolina,fourthDownConversions,10,2020
Michigan State,passAttempts,243,2020
Ohio State,kickReturns,7,2020
Kentucky,passAttempts,241,2020
Wake Forest,rushingYards,1491,2020
Utah State,netPassingYards,815,2020
Minnesota,passesIntercepted,4,2020
Kentucky,thirdDowns,142,2020
Miami,passAttempts,381,2020
Kansas State,rushingAttempts,353,2020
Akron,passingTDs,4,2020
Miami,puntReturnYards,52,2020
North Carolina,netPassingYards,3617,2020
Florida International,puntReturnYards,86,2020
Ohio,fourthDowns,1,2020
Navy,puntReturns,10,2020
Kent State,fumblesLost,2,2020
South Alabama,kickReturnTDs,0,2020
California,fourthDowns,8,2020
Ohio,turnovers,2,2020
Boston College,penaltyYards,740,2020
Tulane,passingTDs,21,2020
Tennessee,kickReturnYards,394,2020
NC State,kickReturnYards,526,2020
San Diego State,puntReturnTDs,1,2020
Georgia Southern,passAttempts,174,2020
Auburn,turnovers,9,2020
Tulane,games,12,2020
SMU,sacks,25,2020
South Florida,puntReturnTDs,1,2020
Toledo,rushingYards,1008,2020
USC,netPassingYards,1916,2020
UCF,fourthDownConversions,12,2020
Wake Forest,fourthDowns,21,2020
Arkansas,fumblesLost,7,2020
Ohio State,passAttempts,225,2020
Nevada,fourthDowns,18,2020
Southern Mississippi,passingTDs,12,2020
Wisconsin,rushingAttempts,293,2020
Virginia,rushingAttempts,366,2020
New Mexico,tacklesForLoss,33,2020
Navy,kickReturns,12,2020
Louisiana Monroe,rushingTDs,8,2020
Utah,netPassingYards,1079,2020
Cincinnati,penaltyYards,762,2020
Washington State,thirdDownConversions,20,2020
Virginia Tech,possessionTime,19894,2020
Florida State,interceptionYards,124,2020
Texas Tech,passCompletions,257,2020
Washington State,turnovers,8,2020
Iowa,passesIntercepted,11,2020
Missouri,rushingTDs,21,2020
Baylor,rushingAttempts,297,2020
Georgia,puntReturnTDs,0,2020
Colorado State,firstDowns,68,2020
South Alabama,rushingAttempts,419,2020
Middle Tennessee,kickReturns,24,2020
Arizona State,fumblesRecovered,8,2020
Tulane,fourthDownConversions,12,2020
Rutgers,rushingAttempts,343,2020
Western Michigan,kickReturns,28,2020
Illinois,thirdDownConversions,43,2020
Miami (OH),tacklesForLoss,20,2020
Utah State,sacks,16,2020
Vanderbilt,fumblesLost,6,2020
Boston College,puntReturnYards,55,2020
Arkansas,fourthDownConversions,7,2020
Appalachian State,rushingTDs,28,2020
Tulane,interceptionYards,142,2020
Florida Atlantic,interceptionTDs,0,2020
Southern Mississippi,rushingAttempts,367,2020
USC,interceptionYards,141,2020
Charlotte,penaltyYards,370,2020
Minnesota,penaltyYards,288,2020
Appalachian State,kickReturnYards,739,2020
Wyoming,tacklesForLoss,46,2020
Cincinnati,passAttempts,295,2020
Liberty,puntReturnYards,166,2020
Utah State,fumblesRecovered,2,2020
UAB,kickReturns,13,2020
