id,first_name,last_name,position,team_id
17895726,Jordan,Goodwin,G,30
17895727,Austin,Hollins,G-F,30
17553954,Sedrick,Barefield,G,10
17895729,James,Banks III,C,6
17896110,Matt,Lewis,G,18
17895730,Anas,Mahmoud,C,28
17895731,Isiaha,Mike,F,28
17895732,K.J.,Lawson,F,2
17895733,Blake,Francis,G,9
17553957,Scottie,Lindsey,G,10
666837,Norvel,Pelle,F,29
436,Garrett,Temple,G-F,19
301,Wesley,Matthews,G-F,17
129,Gorgui,Dieng,C,27
23800531,Aleem,Ford,F,22
17895777,Trey,Davis,G,20
366,Justin,Patton,C,20
666653,William,Howard,G-F,11
4196853,Yotam,Halperin,G,21
4196854,Ejike,Ugboaja,F,6
4196855,Edin,Bavcic,F,6
4196862,Petteri,Koponen,G,7
4196863,Stanko,Barac,C,7
1358055,Anzejs,Pasecniks,C,19
4196865,Renaldas,Seibutis,G,6
4196866,Brad,Newley,G,14
4196867,Giorgos,Printezis,F,27
4196868,Milovan,Rakovic,F,25
466,Tyrone,Wallace,G,19
339,Abdel,Nader,F,24
24338188,Cat,Barber,G,1
380,Norman,Powell,F-G,13
105,Pat,Connaughton,G,17
4196882,Ante,Tomic,C,20
4196884,DeVon,Hardin,F,21
4196885,Tadija,Dragicevic,F,20
4196886,Maarty,Leunen,F,12
50815,BJ,Johnson,F,22
4196897,Sergio,Llull,G,20
4196900,Sergiy,Gladyr,G,6
4196902,Emir,Preldzic,F,23
209,Isaiah,Hicks,F,13
4196903,Chinemelu,Elonu,F,14
4196904,Henk,Norel,F,18
4196907,Latavious,Williams,F,19
50,Antonio,Blakeney,G,25
2219,Milton,Doyle,,25
2223,Ben,Moore,,15
24338541,Malik,Ellison,G,1
666675,DaQuan,Jeffries,F,20
17553938,Jordan,Floyd,G,14
2213,London,Perrantes,,18
17553939,Alan,Griffin,F,14
17895791,Terry,Henderson,G,12
17553940,Tyson,Carter,G,16
17895793,Cullen,Russo,F,18
4196920,Paulao,Prestes,C,18
4196921,Dwayne,Collins,F,24
4196923,Chukwudiebere,Maduabum,F,6
17951082,Trey,Murphy,,19
4196942,MIlan,Macvan,F,6
4196944,Adam,Hanga,G-F,27
39613724,Ibou,Badji,C,25
365,Patrick,Patterson,F,25
4196945,Jon,Diebler,G,5
4196966,Ilkan,Karaman,F,17
3547266,Elijah,Hughes,G,25
42097199,Jared,Rhoden,G,9
38124126,John,Butler Jr.,F,25
38017735,Jack,White,F,8
467,John,Wall,G,13
225,Ersan,Ilyasova,F,5
204,Gordon,Hayward,F,4
172,Paul,George,F,13
273,Alex,Len,C,26
148,Jacob,Evans,G,18
17553941,Micah,Potter,F-C,16
17553944,Matt,Coleman,G,26
15,Giannis,Antetokounmpo,F,17
17553942,Dru,Smith,G,16
17553943,Alex,Antetokounmpo,F,26
4197066,Cady,Lalanne,C-F,27
4197068,Nikola,Milutinov,C-F,27
4197069,Arturas,Gudaitis,C-F,6
123,Matthew,Dellavedova,G,26
4197071,Juan Pablo,Vaulet,F,3
4197072,Marcus,Eriksson,F,1
451,Evan,Turner,G-F,18
2188,Jarrod,Uthoff,,30
4197073,Tyler,Harvey,G,15
4197074,Satnam,Singh,C,15
4197075,Daniel,Diez,F,25
343,Raul,Neto,G,6
307,Rodney,McGruder,F-G,9
17553971,Marcus,Graves,G,26
2148,Thanasis,Antetokounmpo,,17
151,Dante,Exum,G,11
268,Zach,LaVine,G,5
469,T.J.,Warren,F,3
420,Marcus,Smart,G,2
17553968,Joshua,Obiesie,G,26
4197076,Nikola,Radicevic,G,9
4197077,Dimitrios,Agravanis,F,26
4197078,Luka,Mitrovic,F,26
4197110,Isaia,Cordinier,G,3
4197111,David,Michineau,G,13
4197112,Wang,Zhelin,,15
17553972,Ryan,Taylor,G,10
17553973,Kendall,Smith,G,10
666726,Mathias,Lessort,F,20
17553977,Yoeli,Childs,F,14
4197162,Aleksandar,Vezenkov,F,6
4197165,Ognen,Jaramaz,G,20
4197166,Alpha,Kaba,F,1
17553980,Princepal,Singh,F,26
230,Wes,Iwundu,F,1
17553981,Kahlil,Whitney,F,10
17553982,Tres,Tinkle,F,14
17553985,Romaro,Gill,C,14
17553989,Elijah,Pemberton,G,10
17957861,JT,Thor,,4
4197230,Issuf,Sanon,G,30
2226,Erik,McCree,,25
29,J.J.,Barea,G,7
17895796,Vitto,Brown,F,24
666758,Tahjere,McCall,G,22
17895798,Jared,Brownridge,G,18
300,Yante,Maten,F,22
17895815,Quinton,Rose,G-F,20
17895818,Matur,Maker,F,8
17895819,LiAngelo,Ball,F,4
17895821,D.J.,Hogg,F,22
17896121,Josh,Gray,,8
12,Kyle,Anderson,F,18
379,Dwight,Powell,F-C,7
456,Denzel,Valentine,G,29
168,Langston,Galloway,G,17
156,Terrance,Ferguson,G,20
154,Cristiano,Felicio,F-C,5
145,Joel,Embiid,F-C,23
486,Christian,Wood,F,7
403,Terry,Rozier,G,4
157,Yogi,Ferrell,G,13
256,George,King,F,7
666467,Amida,Brimah,C,12
17553986,Ade,Murkey,G,26
169,Marc,Gasol,C,14
452,Myles,Turner,C-F,12
17896053,Aaron,Henry,G,23
290,Trey,Lyles,F,26
181,Treveon,Graham,F,1
183,Jerian,Grant,G,30
4197231,Vanja,Marinkovic,G-F,26
18030330,Kerry,Blackshear Jr.,C,18
666607,Marko,Guduric,G,15
2225,Josh,Gray,,8
666610,Devon,Hall,G,21
377,Bobby,Portis,F,17
666611,Donta,Hall,F,22
282,Kevon,Looney,F,10
3547197,Devon,Dotson,G,30
17896017,Matt,Ryan,F,18
17895721,Juwan,Durham,F,1
17895722,Max,Heidegger,G,1
17895723,Justin,Jaworski,G,1
17895724,Ibi,Watson,G,1
17895725,Jaime,Echenique,C,30
1280857,Kevin,Hervey,F,21
208,Mario,Hezonja,F,25
348,James,Nunnally,F,19
20,Trevor,Ariza,F,14
666630,Dewan,Hernandez,C,30
258,Brandon,Knight,G,7
17553990,Isaiah,Brown,F,10
17896064,Joe,Wieskamp,G-F,28
39398582,Orlando,Robinson,C,16
38017736,Cole,Swider,F,14
17896066,Yves,Pons,G-F,15
38017737,Trevor,Hudgins,G,11
24489019,Jarron,Cumberland,G,25
666716,Dedric,Lawson,F,2
17895865,Charles,Matthews,F,23
666808,Zach,Norvell Jr.,G,27
666892,Simisola,Shittu,F,5
17895876,Kaleb,Wesson,F,13
666647,Daulton,Hommes,F,19
17895877,Kerwin,Roach,G,13
17895878,Zach,Hankins,C,24
666827,Tariq,Owens,F,7
17895902,Tyler,Hall,G,20
83,Clint,Capela,C,1
666598,Hassani,Gravett,G,22
53,Bogdan,Bogdanovic,G,1
17895903,Brandon,Randolph,G-F,17
666393,Jalen,Adams,G,28
17895906,Trey,Phills,G,11
17895907,Stephen,Domingo,G,27
349,Jusuf,Nurkic,C,25
246,Nikola,Jokic,C,8
40,Marco,Belinelli,G-F,27
78,Deonte,Burton,G,21
4196799,Andrei,Fetisov,F,17
378,Kristaps,Porzingis,F-C,30
666401,Kyle,Alexander,F,24
17895908,Paul,White,F,29
10,Al-Farouq,Aminu,F,2
84,DeMarre,Carroll,F,11
17895910,Kenny,Williams,G,4
88,Vince,Carter,F-G,1
94,Tyson,Chandler,C,11
95,Wilson,Chandler,F,3
2099,Bruno,Caboclo,,11
4196800,Rashard,Griffith,C,22
4196801,Aurelijius,Zukauskas,C,17
4196802,Abdul,Shamsid-Deen,F,21
4196824,Sani,Becirovic,G,8
17895911,Barry,Brown,G,22
17895963,Paul,Eboua,F,17
17554004,AJ,Lawson,G,7
17895984,Derrick,Alston Jr.,F,29
17895990,Jordan,Ford,G,13
17895991,Jahlil,Tripp,F,27
17895992,Rayshaun,Hammonds,F,28
4196825,Paccelis,Morlende,G,21
4196826,Remon,Van de Hare,C,22
17553991,Selom,Mawugbe,C,10
4196827,Nedzad,Sinanovic,C,25
4196828,Xue,Yuyang,F-C,8
4196832,Albert,Miralles,C,5
4196833,Viktor,Sanikidze,F,27
4196835,Sergei,Lishouk,F,11
4196836,Christian,Drejer,F,3
4196837,Sergei,Karaulov,C,27
4196839,Fran,Vazquez,F-C,22
4196841,Erazem,Lorbek,F,27
4196842,Axel,Hervelle,F,20
4196843,Cenk,Akyol,G,24
4196850,Lior,Eliyahu,F,10
4196852,Vladimir,Veremeenko,F,13
17896050,Matt,Hurt,F,11
4196965,Izzet,Turkyilmaz,F,8
389,JJ,Redick,G,7
24590029,Craig,Sword,G,30
4196998,Bojan,Dubljevic,F,25
17553996,DJ,Steward,G,26
4196999,Janis,Timma,F,22
2215,Malcolm,Miller,,18
479,Johnathan,Williams,F,26
3546977,Greg,Whittington,F,8
17896092,Jalen,Crutcher,G,17
17896090,MaCio,Teague,G,29
310,Jordan,McRae,G,9
17896091,D.J.,Carton,G,4
17896096,Matt,Mitchell,F,27
666859,Josh,Reaves,G,7
17896098,Zaccheus,Darko-Kelly,G-F,28
17896095,Isaiah,Miller,G,18
17896102,Mitch,Ballock,G,6
666963,Nigel,Williams-Goss,G,29
50966,Cameron,Reynolds,G,11
4197029,Vasilije,Micic,G,21
4197032,Nemanja,Dangubic,F,3
4197033,Louis,Labeyrie,F-C,20
38017686,Bennedict,Mathurin,G-F,12
38017687,Johnny,Davis,G,30
331,Johnathan,Motley,F,13
4197192,Jaylen,Hands,G,6
336,Dzanan,Musa,G-F,3
38017688,Keegan,Murray,F,26
38017689,AJ,Griffin,F,1
38017690,Shaedon,Sharpe,G,25
38017691,TyTy,Washington Jr.,G,11
38017692,Malaki,Branham,F,27
38017693,Blake,Wesley,G,27
38017694,Jalen,Duren,C,9
38017695,Tari,Eason,F,11
38017696,Nikola,Jovic,F,16
38017710,Christian,Koloko,C,28
38017711,Jabari,Walker,F,25
38017712,Ryan,Rollins,G,10
135,PJ,Dozier,G-F,26
666698,Louis,King,F,23
333,Emmanuel,Mudiay,G,26
666762,Jalen,McDaniels,F,4
666809,Jaylen,Nowell,G,18
666940,Dean,Wade,F,6
317,Darius,Miller,F,21
666604,Javonte,Green,G-F,5
17895996,E.J.,Montgomery,F,17
17895998,Devonte,Patterson,F,7
17895999,Jordan,Bowden,G,3
3547238,Anthony,Edwards,G,18
3547239,LaMelo,Ball,G,4
17896000,Nathan,Sestina,F,29
17896005,Emmitt,Williams,F,21
3547261,Nico,Mannion,G,10
17896006,Anthony,Cowan Jr.,G,15
3547244,Onyeka,Okongwu,F-C,1
17896054,John,Petty Jr.,G-F,9
17896108,Romeo,Weems,F,15
17896109,Ryan,Daly,G,5
17896111,Brandon,Rachal,G,3
17554007,Colbey,Ross,G,10
17896113,Devontae,Shuler,G,7
17554008,Justin,Smith,F,16
666551,Carsen,Edwards,G,9
50661,Chris,Chiozza,G,10
17896019,Nahziah,Carter,G,1
3547245,Tyrese,Haliburton,G,12
666824,Miye,Oni,G,19
295,Thon,Maker,F,6
41,Jordan,Bell,F,5
299,Frank,Mason,G,23
294,Ian,Mahinmi,C,30
17896008,Shakur,Juiston,F,22
17896115,Amar,Sylla,F,22
17896119,Reid,Travis,F,20
17896015,JJ,Culver,G,18
127,Cheick,Diallo,F,9
17896010,Darnell,Cowart,F,15
344,Georges,Niang,F,23
2189,Gary,Payton II,,25
17896011,Nate,Renfro,F,27
134,Damyean,Dotson,G,20
416,Pascal,Siakam,F,28
11558583,Cameron,Oliver,F,1
260,Furkan,Korkmaz,G-F,23
272,Damion,Lee,G,24
206,Juancho,Hernangomez,F,28
17896013,Ryan,Woolridge,G,21
205,John,Henson,F,20
493,Ivica,Zubac,C,13
17896014,Eugene,German,G,8
17896016,Jaire,Grayer,G,22
288,Timothe,Luwawu-Cabarrot,G-F,1
158,Dorian,Finney-Smith,F,7
17896009,Rob,Edwards,G,21
9530711,Gabriel,Deck,,21
17896117,Ethan,Thompson,G,5
303,CJ,McCollum,G,19
409,Dennis,Schroder,G,14
120,Dewayne,Dedmon,C,16
35,Aron,Baynes,C-F,28
17895753,DMitrik,Trice,G,17
350,David,Nwaba,G,21
666460,Ky,Bowman,G,10
1764,Corey,Brewer,,26
666502,Zylan,Cheatham,F,19
64,Ryan,Broekhoff,G-F,23
2211,Antonius,Cleveland,,7
401,Derrick,Rose,G,20
472,Russell,Westbrook,G,14
111,Jamal,Crawford,G,3
31890572,Gabe,York,G,12
285,Kevin,Love,F-C,6
167,Danilo,Gallinari,F,2
106,Quinn,Cook,G,25
216,Rondae,Hollis-Jefferson,F,25
174,Harry,Giles III,F-C,13
178,Eric,Gordon,G,11
283,Brook,Lopez,C,17
666459,Brian,Bowen II,F,18
138,Jared,Dudley,F,14
284,Robin,Lopez,C,6
306,JaVale,McGee,C,7
395,Glenn,Robinson III,G-F,26
394,Andre,Roberson,G-F,3
354,Jahlil,Okafor,C,1
160,Evan,Fournier,G-F,20
341,Shabazz,Napier,G,30
1771,Joakim,Noah,,13
50729,Michael,Frazier,G,24
398,Jerome,Robinson,G,5
18036823,Balsa,Koprivica,,9
112,Jae,Crowder,F,24
185,Draymond,Green,F,10
315,Khris,Middleton,F,17
31,Will,Barton,G,30
215,Justin,Holiday,F-G,1
352,Kyle,O'Quinn,C,23
355,Elie,Okobo,G,24
193,Maurice,Harkless,F,26
408,Tomas,Satoransky,G-F,30
36,Kent,Bazemore,G,14
76,Trey,Burke,G,21
24489241,Cameron,McGriff,F,25
24850479,Jaysean,Paige,G,9
116,Troy,Daniels,G,8
1557,Anderson,Varejao,,6
666641,Jaylen,Hoard,F,21
440,Isaiah,Thomas,G,4
18039569,Xavier,Rathan-Mayes,,30
2158,Patrick,McCaw,,28
4196997,Alex,Oriakhi,F,26
4197065,Aaron,White,F,3
666846,Vincent,Poirier,C,20
11755528,Elijah,Bryant,G,17
17895912,Ahmad,Caver,G,12
19465585,Dru,Smith,G,16
666899,Deividas,Sirvydis,G,9
666453,Marques,Bolden,C,29
309,Ben,McLemore,G,25
666672,Justin,James,G-F,19
18041884,Asante,Gist,,30
54,Bojan,Bogdanovic,F,9
44,Davis,Bertans,F,7
117,Anthony,Davis,F-C,14
37,Bradley,Beal,G,30
278,Damian,Lillard,G,25
402,Terrence,Ross,G-F,22
137,Andre,Drummond,C,5
30,Harrison,Barnes,F,26
393,Austin,Rivers,G,18
357,Victor,Oladipo,G,16
114,Seth,Curry,G,3
38017676,MarJon,Beauchamp,F,17
38017677,Dyson,Daniels,G,19
38017679,Jaden,Hardy,G,7
38017730,Dominick,Barlow,F,27
38017678,Michael,Foster Jr.,F,23
38017731,Vince,Williams Jr.,G,15
38017732,Kenneth,Lofton Jr.,F,15
38017734,Jamal,Cain,F,16
234,Josh,Jackson,F,26
3547289,Skylar,Mays,G,1
3547291,Mason,Jones,G,14
666783,Adam,Mokoka,G,5
666463,Jarrell,Brantley,F,29
91,Willie,Cauley-Stein,C,23
266,Skal,Labissiere,F,27
17620634,Brandon,McCoy,,16
666454,Jordan,Bone,G,12
255,Michael,Kidd-Gilchrist,F,7
262,Kyle,Korver,G-F,17
459,Noah,Vonleh,F,2
223,Serge,Ibaka,F-C,17
33,Nicolas,Batum,F-G,13
211,George,Hill,G,17
250,DeAndre,Jordan,C,8
136,Goran,Dragic,G,5
189,Blake,Griffin,F,2
264,Rodions,Kurucs,F,17
192,James,Harden,G,23
404,Ricky,Rubio,G,6
115,Stephen,Curry,G,10
144,Wayne,Ellington,G,14
125,DeMar,DeRozan,G,5
214,Jrue,Holiday,G,17
18042321,Asante,Gist,,30
153,Derrick,Favors,F-C,1
271,Courtney,Lee,G,7
666720,Jalen,Lecque,G,21
666717,Vic,Law,F,14
270,TJ,Leaf,F,25
387,Julius,Randle,F,20
475,Andrew,Wiggins,F-G,10
3547278,Ashton,Hagans,G-F,28
362,Jabari,Parker,F,2
3547265,Tyler,Bey,F,11
3547284,Karim,Mane,G,18
275,Meyers,Leonard,F-C,21
244,Tyler,Johnson,G,27
3547303,Will,Magnay,C,19
3547290,Josh,Hall,F,21
4197384,Yam,Madar,G,2
107,DeMarcus,Cousins,C,8
325,Greg,Monroe,C,18
118,Ed,Davis,C,6
51,Eric,Bledsoe,G,25
59,Avery,Bradley,G,14
474,Hassan,Whiteside,C,29
49,Nemanja,Bjelica,F,10
431,Lance,Stephenson,G,12
3547263,Daniel,Oturu,C,28
237,LeBron,James,F,14
3547277,Grant,Riller,G,23
3547292,Jalen,Harris,G,28
4197389,Justinian,Jessup,G,10
446,Anthony,Tolliver,F,19
435,Jeff,Teague,G,17
411,Thabo,Sefolosha,F,11
666891,Marial,Shayok,G,23
410,Mike,Scott,F,23
424,JR,Smith,G-F,14
425,Zhaire,Smith,G,23
2080,JaKarr,Sampson,,12
433,Caleb,Swanigan,F,25
17,Carmelo,Anthony,F,14
442,Lance,Thomas,F,3
220,Dwight,Howard,C,14
427,Ray,Spalding,F,11
481,Lou,Williams,G,1
6,LaMarcus,Aldridge,F,3
2202,Kobi,Simmons,,25
428,Omari,Spellman,F,5
445,Sindarius,Thornwell,G,22
441,Khyri,Thomas,G,11
666900,Alen,Smailagic,F,10
203,Udonis,Haslem,F,16
224,Andre,Iguodala,G-F,10
400,Rajon,Rondo,G,6
367,Chris,Paul,G,24
171,Rudy,Gay,F,29
318,Paul,Millsap,F,23
286,Kyle,Lowry,G,16
450,PJ,Tucker,F,23
140,Kevin,Durant,F,3
219,Al,Horford,C-F,2
104,Mike,Conley,G,29
17895693,Justin,Turner,G,27
17895694,Biram,Faye,C,27
188,Jeff,Green,F,8
489,Thaddeus,Young,F,28
19,Ryan,Arcidiacono,G,20
7155648,Anthony,Lamb,F,10
17553983,Trevelin,Queen,G,12
21,D.J.,Augustin,G,14
17895983,Ayo,Dosunmu,G,5
4197387,Vit,Krejci,G,1
4197388,Marko,Simonovic,C,5
38017607,Kevon,Harris,G,22
17553988,Jeff,Dowtin,G,28
27924547,Lindy,Waters III,F,21
17896025,Jaden,Springer,G,23
17896026,Franz,Wagner,F,22
17896027,Ziaire,Williams,G-F,15
38017620,Ochai,Agbaji,G,29
17896028,Greg,Brown III,F,25
17895695,Eric,Demers,G,27
2309958,Jontay,Porter,C-F,15
23,Dwayne,Bacon,G-F,20
222,Chandler,Hutchison,F,24
17895696,Tahj,Eaddy,G,22
17895697,Asbjorn,Midtgaard,C,22
17895698,Jeremiah,Tilmon,C,22
17895701,D.J.,Funderburk,F,29
17895702,Olivier,Sarr,C,15
17895703,Keaton,Wallace,G,15
17895706,Denzel,Mahoney,G-F,4
17895707,Cameron,McGriff,F,4
17895708,Sehmus,Hazer,G,6
17895709,Tre,Scott,F,6
17895710,Chandler,Vaudrin,F,6
4197197,Justin,Jackson,F,22
2,Jaylen,Adams,G,5
12044014,Caleb,Homesley,G,30
242,James,Johnson,F,12
463,Dion,Waiters,G,14
666975,Kenny,Wooten,F,18
482,Marvin,Williams,F,17
340,Larry,Nance Jr.,F,19
351,Royce,O'Neale,F,3
359,Cedi,Osman,F,6
296,Boban,Marjanovic,C,11
1983,Tyler,Zeller,,27
492,Ante,Zizic,C,6
417,Ben,Simmons,G-F,3
406,Domantas,Sabonis,F,26
17895711,Caleb,Agada,G-F,8
17895712,Giorgi,Bezhanishvili,F,8
17895713,Chudier,Bile,F,8
17895714,Jason,Burnell,F,8
666871,Justin,Robinson,G,9
17895715,Steffon,Mitchell,F,8
666976,Justin,Wright-Foreman,G,30
17895716,Arnas,Velicka,G,2
3547246,Devin,Vassell,G-F,27
17895717,LJ,Figueroa,G,7
666750,Jeremiah,Martin,G,6
17895718,Mark,Vital,F,25
17895719,Sterling,Manley,F-C,5
17895720,Troy,Baxter Jr.,F,5
667302,Nicolo,Melli,F,7
97,Marquese,Chriss,F,21
17895734,Spencer,Littleson,G,9
17895735,Jamorko,Pickett,F,9
17895736,Anthony,Tarke,F,9
17895737,Lydell,Elmore,F,13
17895738,David,DiLeo,F,19
17895739,Malcolm,Hill,G,19
17895740,Alpha,Diallo,F,24
17895741,Jon Axel,Gudmundsson,G,24
17895742,Trey,Kell,G,24
484,D.J.,Wilson,F,28
3547249,Precious,Achiuwa,F,28
3547250,Aaron,Nesmith,G-F,12
3547251,Cole,Anthony,G,22
17896030,Chris,Duarte,G,12
17896031,Nah'Shon,Hyland,G,8
17896032,Kai,Jones,F-C,4
17896033,Miles,McBride,G,20
17553992,Moses,Moody,G,10
17896035,Isaiah,Jackson,F,12
17896036,Tre,Mann,G,21
17896037,James,Bouknight,G,4
163,Tim,Frazier,G,6
187,JaMychal,Green,F,10
345,Nerlens,Noel,F-C,9
358,Kelly,Olynyk,F,29
81,Kentavious,Caldwell-Pope,G,8
468,Brad,Wanamaker,G,30
3547299,Sam,Merrill,G,15
3547300,Sean,McDermott,F,15
152,Kenneth,Faried,F-C,25
17895758,Kyle,Fogg,G,29
2164,Semaj,Christon,,8
17895762,Deonte,Burton,F,8
2133,Joe,Young,,30
17895775,Zach,Auguste,C,2
243,Stanley,Johnson,F,27
412,Wayne,Selden,G-F,20
17896068,Juhann,Begarin,G,2
3547252,Vernon,Carey Jr.,F-C,30
3547267,Isaiah,Stewart,F-C,9
3547268,Zeke,Nnaji,F-C,8
3547274,Tre,Jones,G,27
2076,Tarik,Black,,8
17895968,Daishen,Nix,F,11
17553979,Jonathan,Kuminga,F,10
3547293,Naji,Marshall,F,19
3547294,Kenyon,Martin Jr.,F,11
3547295,Nathan,Knight,F-C,18
3547297,Trent,Forrest,G,1
38017630,Johnny,Juzang,G,29
17896038,Day'Ron,Sharpe,C,3
17896055,Scottie,Barnes,G-F,28
38017682,Jaden,Ivey,G,9
17896082,Aamir,Simms,F,20
38017683,Paolo,Banchero,F,22
326,E'Twaun,Moore,G,22
38017684,Jabari,Smith Jr.,F,11
17896086,Oscar,da Silva,F,21
18170949,Giorgos,Kalaitzakis,,17
17895743,Jo,Lual-Acuil Jr.,C,24
17895744,Emmanuel,Nzekwesi,F,24
17895745,Jaleen,Smith,G,24
17895746,Justin,Robinson,F,27
17895747,Marcus,Foster,G,11
17895748,Jalen,Tate,G,11
17895749,Tyler,Hagedorn,F,14
3547296,Ty-Shon,Alexander,G,24
3547305,Nate,Darling,,4
17895750,Steven,Enoch,F,17
17895751,John,Mooney,F,17
17895752,Mike,Smith,G,17
126,Marcus,Derrickson,F,18
52,Trevon,Bluiett,G-F,6
5279,Emanuel,Terry,,24
50823,Jemerrio,Jones,F,14
18677827,Johnny,Hamilton,C,1
269,Jake,Layman,F,18
5,DeVaughn,Akoon-Purcell,G-F,1
666584,Kaiser,Gates,F,3
17895834,Nate,Mason,G,24
38017685,Chet,Holmgren,C-F,21
17895835,Bennie,Boatwright,F,12
17895838,Aubrey,Dawkins,G-F,30
666570,Robert,Franks,F,7
18678048,Balsa,Koprivica,C,9
17896079,Rokas,Jokubaitis,G,20
17896080,EJ,Onu,F-C,7
17896118,Marcus,Zegarowski,G,3
17895839,Javin,DeLaurier,F,17
38017726,Dereon,Seabron,G,19
38017727,Collin,Gillespie,G,8
38017728,Jake,LaRavia,F,15
38017729,David,Roddy,F,15
38017733,A.J.,Green,G,17
17895988,Jon,Teske,C,15
38017723,Alondes,Williams,G,3
371,Mason,Plumlee,F-C,4
337,Mike,Muscala,F-C,21
376,Otto,Porter Jr.,F,28
75,Reggie,Bullock,G-F,7
108,Robert,Covington,F,13
176,Rudy,Gobert,C,18
4197105,Petr,Cornelie,F,8
3,Steven,Adams,C,15
24839769,Paris,Bass,F,24
191,Tim,Hardaway Jr.,G,7
426,Tony,Snell,G,19
17896056,Luka,Garza,C,18
17896058,Trendon,Watford,F,25
17896059,Sandro,Mamukelashvili,F,17
18678058,Jordan,Goodwin,,30
38017720,Trevor,Keels,G,20
38017721,Peyton,Watson,G,8
38017722,Tyrese,Martin,G,1
38017724,Caleb,Houstan,G,22
38017725,Moussa,Diabate,F,13
240,Alize,Johnson,F,27
666794,Mychal,Mulder,G,16
3547164,CJ,Elleby,F-G,25
666616,Jared,Harper,G,19
10384980,Myles,Powell,G,23
666960,Lindell,Wigginton,G,17
3547280,Jay,Scrubb,G,13
3547281,Nate,Hinton,G-F,12
253,Enes,Kanter,C,11
327,Jaylen,Morris,G,27
3547273,Cassius,Stanley,G,9
304,T.J.,McConnell,G,12
249,Tyus,Jones,G,15
194,Montrezl,Harrell,F-C,23
207,Willy,Hernangomez,C,19
391,Josh,Richardson,G-F,27
38,Malik,Beasley,G,29
210,Buddy,Hield,G,12
227,Brandon,Ingram,F,19
248,Damian,Jones,C,14
277,Caris,LeVert,G,6
666560,Tacko,Fall,C,6
334,Dejounte,Murray,G,1
335,Jamal,Murray,G,8
373,Jakob,Poeltl,C,27
383,Taurean,Prince,F,18
70,Jaylen,Brown,G,2
65,Malcolm,Brogdon,G,2
458,Fred,VanVleet,G,28
89,Alex,Caruso,G,5
267,Jeremy,Lamb,G,26
24602685,Trayvon,Palmer,G,9
24590098,Justin,Tillman,F,1
666509,Chris,Clemons,G,1
3547169,Reggie,Perry,F-C,25
16,Kostas,Antetokounmpo,F,5
17895769,Keifer,Sykes,G,12
102,Zach,Collins,F-C,27
58,Chris,Boucher,F,28
110,Torrey,Craig,F,24
68,Troy,Brown Jr.,F,14
73,Jalen,Brunson,G,20
87,Jevon,Carter,G,17
85,Wendell,Carter Jr.,F,22
128,Hamidou,Diallo,G,9
131,Donte,DiVincenzo,G,10
480,Kenrich,Williams,G-F,21
22,Deandre,Ayton,C,24
132,Luka,Doncic,F-G,7
370,Theo,Pinson,G-F,7
666442,Goga,Bitadze,C,12
666468,Oshae,Brissett,F,12
666530,Terence,Davis,G,26
1603383,Gabe,Vincent,G,16
147,Drew,Eubanks,F,25
3547163,Mamadi,Diakite,F,6
666969,Zion,Williamson,F,19
666423,RJ,Barrett,F-G,20
3547262,Jahmi'us,Ramsey,G,26
666860,Cameron,Reddish,F-G,20
666786,Ja,Morant,G,15
666656,De'Andre,Hunter,F,1
18170939,Georgios,Kalaitzakis,F,21
38017713,Jordan,Hall,G,27
17895854,Charles,Bassey,G,27
3547298,Saben,Lee,G,24
38017714,Keon,Ellis,G,26
38017715,Josh,Minott,F,18
38017716,Ousmane,Dieng,F,21
38017717,Ron,Harper Jr.,F,28
38017718,Buddy,Boeheim,F,9
1801,Mario,Chalmers,G,16
38017719,Dalen,Terry,F,5
159,Bryn,Forbes,G,18
2175,Danuel,House Jr.,,23
247,Derrick,Jones Jr.,F-G,5
17554000,JaQuori,McLaughlin,G,7
666925,Juan,Toscano-Anderson,F,14
3092,Haywood,Highsmith,,16
666511,Amir,Coffey,G,13
666743,Terance,Mann,G,13
38017507,Andrew,Nembhard,G-F,12
666908,Max,Strus,G,16
666451,Bol,Bol,C,22
666956,Coby,White,G,5
666523,Jarrett,Culver,G,1
666505,Brandon,Clarke,F,15
666581,Darius,Garland,G,6
666626,Jaxson,Hayes,C,19
666400,Nickeil,Alexander-Walker,G,29
666464,Ignas,Brazdeikis,F,22
3547283,Markus,Howard,G,8
18677954,Jared,Butler,G,29
3547286,Cassius,Winston,G,30
3547288,Robert,Woodard II,F,27
9338307,Malik,Fitts,F,2
17895994,Xavier,Sneed,F,29
17554002,DeJon,Jarreau,G,11
24489167,Brandon,Williams,G,25
11314392,Luca,Vildoza,G,17
17896029,Sharife,Cooper,G,1
308,Alfonzo,McKinnie,F,5
38017739,Simone,Fontecchio,F,29
38017738,Chima,Moneke,F,26
17896061,Scottie,Lewis,G,4
226,Joe,Ingles,F,17
487,Delon,Wright,G,30
405,D'Angelo,Russell,G,18
447,Karl-Anthony,Towns,C,18
217,Richaun,Holmes,F-C,26
485,Justise,Winslow,F,25
360,Kelly,Oubre Jr.,F,4
57,Devin,Booker,G,24
368,Cameron,Payne,G,24
421,Dennis,Smith Jr.,G,4
666633,Tyler,Herro,G,16
666682,Keldon,Johnson,F,27
666713,Romeo,Langford,G,27
666729,Nassir,Little,F,25
666818,Chuma,Okeke,F,22
