team,stat_name,stat_value,season
Western Michigan,netPassingYards,3475,2014
Arkansas State,passCompletions,276,2014
USC,possessionTime,23741,2014
Auburn,penaltyYards,896,2014
Ohio,passingTDs,11,2014
UMass,interceptions,13,2014
Central Michigan,interceptionTDs,1,2014
Minnesota,interceptionYards,179,2014
Notre Dame,rushingYards,2073,2014
Idaho,fourthDowns,35,2014
San Diego State,passAttempts,349,2014
Ole Miss,penalties,69,2014
Navy,passesIntercepted,13,2014
Troy,kickReturnTDs,2,2014
Nevada,interceptions,11,2014
Florida Atlantic,puntReturnYards,333,2014
Auburn,rushingTDs,32,2014
Oregon,puntReturns,27,2014
Utah,fourthDowns,13,2014
LSU,thirdDowns,178,2014
Temple,interceptionYards,315,2014
Texas Tech,passesIntercepted,6,2014
Georgia Southern,passesIntercepted,13,2014
Utah,thirdDowns,218,2014
Ohio,fourthDownConversions,6,2014
Texas State,fumblesRecovered,6,2014
Kent State,firstDowns,198,2014
Clemson,rushingAttempts,539,2014
Toledo,puntReturnYards,169,2014
Louisville,totalYards,5131,2014
Arkansas State,thirdDownConversions,78,2014
North Texas,netPassingYards,2079,2014
Michigan State,interceptions,9,2014
Nebraska,thirdDowns,184,2014
Louisiana Monroe,kickReturns,44,2014
Wisconsin,possessionTime,28207,2014
Maryland,interceptionYards,172,2014
Notre Dame,totalYards,5784,2014
Boise State,kickReturnTDs,0,2014
Navy,rushingAttempts,727,2014
Utah,penalties,77,2014
Auburn,passCompletions,208,2014
Texas,kickReturnTDs,0,2014
Tulane,rushingTDs,11,2014
Louisiana Tech,penaltyYards,555,2014
BYU,fourthDownConversions,15,2014
Kansas,rushingYards,1454,2014
Georgia Tech,possessionTime,28525,2014
Western Kentucky,rushingYards,2084,2014
East Carolina,thirdDowns,194,2014
Arkansas State,fourthDownConversions,18,2014
Auburn,interceptionYards,130,2014
Bowling Green,interceptionYards,172,2014
New Mexico State,fumblesLost,10,2014
Boise State,puntReturns,29,2014
Minnesota,penaltyYards,605,2014
Minnesota,possessionTime,24622,2014
UNLV,interceptionYards,72,2014
TCU,fumblesRecovered,14,2014
Troy,turnovers,14,2014
Ohio,kickReturnTDs,1,2014
USC,rushingYards,2092,2014
Oklahoma State,rushingAttempts,506,2014
Houston,totalYards,5383,2014
Louisiana,interceptionYards,99,2014
New Mexico State,fumblesRecovered,10,2014
Ball State,puntReturns,9,2014
Arkansas State,passingTDs,25,2014
Florida State,fumblesRecovered,12,2014
USC,interceptions,5,2014
Arizona State,puntReturnYards,55,2014
UAB,passingTDs,17,2014
Georgia Tech,thirdDownConversions,99,2014
Utah State,passCompletions,243,2014
Alabama,rushingAttempts,567,2014
Wake Forest,fourthDownConversions,8,2014
Texas A&M,passCompletions,332,2014
UCF,rushingAttempts,526,2014
Texas,fumblesRecovered,7,2014
SMU,rushingYards,1204,2014
Mississippi State,passingTDs,31,2014
Notre Dame,thirdDowns,191,2014
Alabama,passingTDs,32,2014
South Carolina,passingTDs,28,2014
Michigan,thirdDowns,156,2014
Florida International,passingTDs,15,2014
Minnesota,rushingYards,2801,2014
Western Michigan,possessionTime,25718,2014
Arkansas,interceptionYards,241,2014
South Florida,fourthDowns,19,2014
Houston,passingTDs,18,2014
Arkansas State,fumblesRecovered,12,2014
BYU,penalties,110,2014
Utah State,fumblesRecovered,11,2014
Indiana,fourthDowns,20,2014
Michigan,penalties,42,2014
UAB,passCompletions,203,2014
Iowa,turnovers,22,2014
Syracuse,rushingYards,1742,2014
Virginia,passingTDs,18,2014
USC,rushingTDs,18,2014
North Carolina,fumblesLost,10,2014
Arkansas State,interceptions,8,2014
Florida Atlantic,fumblesLost,13,2014
Pittsburgh,rushingYards,3243,2014
Akron,fourthDownConversions,7,2014
Maryland,kickReturnYards,1073,2014
Ball State,possessionTime,21476,2014
Texas Tech,fourthDownConversions,10,2014
North Texas,passesIntercepted,12,2014
Georgia Southern,fumblesLost,8,2014
Rutgers,interceptionYards,42,2014
San Diego State,games,13,2014
Wake Forest,rushingYards,479,2014
South Florida,interceptionTDs,1,2014
Tulane,puntReturnTDs,0,2014
Arkansas State,netPassingYards,3381,2014
Florida,passingTDs,18,2014
Clemson,rushingTDs,20,2014
Northern Illinois,fourthDownConversions,8,2014
Michigan State,passesIntercepted,18,2014
Georgia,fourthDownConversions,12,2014
Georgia State,interceptions,18,2014
Michigan,rushingAttempts,425,2014
San Diego State,netPassingYards,2319,2014
Michigan State,fourthDownConversions,9,2014
Minnesota,passingTDs,12,2014
Baylor,games,13,2014
Connecticut,passCompletions,185,2014
Navy,turnovers,22,2014
Georgia,firstDowns,298,2014
Penn State,fumblesRecovered,5,2014
Boise State,passesIntercepted,22,2014
Kentucky,penalties,66,2014
Army,firstDowns,216,2014
Georgia Tech,fourthDowns,17,2014
Vanderbilt,fumblesLost,10,2014
New Mexico State,puntReturnYards,158,2014
Tulsa,firstDowns,270,2014
Arkansas,thirdDowns,188,2014
South Alabama,interceptionTDs,1,2014
Wake Forest,penalties,60,2014
BYU,netPassingYards,3623,2014
Middle Tennessee,passingTDs,17,2014
Illinois,netPassingYards,3247,2014
Kentucky,kickReturns,37,2014
Florida State,totalYards,6179,2014
Arizona State,netPassingYards,3556,2014
Houston,possessionTime,24436,2014
Arizona,kickReturnTDs,1,2014
Connecticut,totalYards,3315,2014
East Carolina,kickReturnYards,875,2014
Florida International,rushingTDs,11,2014
Arkansas,penalties,68,2014
Alabama,turnovers,22,2014
Ball State,penalties,50,2014
Ohio State,interceptionYards,295,2014
Iowa,kickReturnYards,869,2014
Western Kentucky,penaltyYards,743,2014
Syracuse,firstDowns,202,2014
Duke,passCompletions,268,2014
Ole Miss,kickReturnYards,629,2014
Oklahoma State,kickReturnTDs,2,2014
South Florida,puntReturnTDs,0,2014
Western Michigan,firstDowns,270,2014
Notre Dame,netPassingYards,3711,2014
Wake Forest,totalYards,2595,2014
Virginia Tech,kickReturns,36,2014
Pittsburgh,interceptionYards,95,2014
UTEP,kickReturns,42,2014
Akron,fourthDowns,21,2014
Syracuse,kickReturns,38,2014
Michigan State,passCompletions,236,2014
Arkansas State,fourthDowns,36,2014
Temple,puntReturnTDs,3,2014
Ole Miss,kickReturnTDs,0,2014
UNLV,fumblesRecovered,10,2014
Eastern Michigan,puntReturnYards,90,2014
Louisville,kickReturnYards,758,2014
Washington,thirdDowns,216,2014
Kentucky,games,12,2014
Pittsburgh,kickReturnYards,909,2014
Iowa,puntReturnTDs,2,2014
UNLV,kickReturns,53,2014
Miami (OH),interceptionTDs,1,2014
Miami (OH),kickReturns,46,2014
Georgia,passAttempts,322,2014
Tulane,kickReturnYards,637,2014
Colorado,netPassingYards,3415,2014
USC,penaltyYards,1023,2014
Akron,passCompletions,284,2014
Idaho,puntReturns,14,2014
Auburn,interceptions,7,2014
Southern Mississippi,passingTDs,14,2014
Purdue,rushingAttempts,402,2014
Navy,possessionTime,23556,2014
UMass,rushingAttempts,387,2014
Army,kickReturnYards,659,2014
UMass,turnovers,23,2014
Georgia Tech,kickReturns,41,2014
Vanderbilt,puntReturns,18,2014
Arizona,rushingTDs,26,2014
UNLV,totalYards,5036,2014
UCF,kickReturns,37,2014
Utah,passesIntercepted,12,2014
Colorado,totalYards,5270,2014
Michigan State,thirdDowns,195,2014
BYU,kickReturnTDs,1,2014
Navy,thirdDownConversions,76,2014
Toledo,netPassingYards,3053,2014
Buffalo,totalYards,4820,2014
Western Kentucky,fumblesRecovered,10,2014
Missouri,turnovers,16,2014
Eastern Michigan,rushingYards,1362,2014
Western Michigan,totalYards,5696,2014
Auburn,kickReturnTDs,0,2014
UTEP,passingTDs,12,2014
Oklahoma State,puntReturnTDs,1,2014
Kent State,games,11,2014
Kansas State,kickReturnYards,769,2014
Georgia State,fourthDownConversions,9,2014
Army,kickReturns,41,2014
Northern Illinois,kickReturnTDs,0,2014
Colorado,games,12,2014
Rice,kickReturnTDs,0,2014
Arkansas State,passesIntercepted,16,2014
UMass,passCompletions,269,2014
Baylor,thirdDowns,214,2014
Stanford,totalYards,5052,2014
San José State,passingTDs,16,2014
Hawai'i,firstDowns,254,2014
Louisiana Tech,kickReturnTDs,1,2014
Illinois,passingTDs,25,2014
Army,puntReturnYards,65,2014
Kentucky,rushingAttempts,445,2014
Kansas State,kickReturns,35,2014
Akron,kickReturns,32,2014
Miami (OH),puntReturns,16,2014
Navy,interceptionTDs,1,2014
Georgia,kickReturns,29,2014
Utah,puntReturnYards,386,2014
Florida State,interceptions,20,2014
Utah State,rushingTDs,22,2014
Southern Mississippi,fumblesRecovered,9,2014
Kent State,interceptions,17,2014
Texas Tech,kickReturnTDs,0,2014
Memphis,thirdDownConversions,76,2014
Stanford,turnovers,21,2014
Oklahoma,totalYards,6041,2014
Duke,penaltyYards,503,2014
Miami,fumblesRecovered,13,2014
Utah,passingTDs,20,2014
South Florida,fumblesRecovered,14,2014
Tennessee,thirdDowns,208,2014
Hawai'i,fumblesLost,13,2014
Florida State,passCompletions,330,2014
Oregon,possessionTime,24977,2014
Tennessee,turnovers,22,2014
Appalachian State,interceptionYards,97,2014
New Mexico,turnovers,18,2014
New Mexico State,kickReturnYards,617,2014
USC,totalYards,5948,2014
Connecticut,passingTDs,12,2014
Florida State,possessionTime,25427,2014
Boston College,possessionTime,25768,2014
Washington State,passingTDs,45,2014
Ohio,possessionTime,21987,2014
Tulane,firstDowns,226,2014
Boise State,netPassingYards,3926,2014
Akron,games,12,2014
New Mexico State,penaltyYards,407,2014
Oregon,passCompletions,326,2014
South Carolina,puntReturnYards,100,2014
USC,puntReturns,23,2014
Georgia Southern,passCompletions,90,2014
Fresno State,netPassingYards,3132,2014
Central Michigan,interceptions,13,2014
Western Kentucky,interceptions,10,2014
Akron,passesIntercepted,12,2014
NC State,passingTDs,24,2014
Houston,passCompletions,272,2014
Missouri,penaltyYards,815,2014
Northwestern,fumblesRecovered,12,2014
Oregon State,puntReturnTDs,0,2014
UMass,kickReturnTDs,1,2014
Buffalo,passCompletions,235,2014
Utah State,netPassingYards,2782,2014
Northwestern,kickReturnTDs,1,2014
Tennessee,interceptionTDs,1,2014
New Mexico,fourthDowns,25,2014
Michigan State,fumblesLost,6,2014
West Virginia,puntReturns,25,2014
NC State,games,13,2014
Marshall,passesIntercepted,14,2014
Georgia Tech,rushingAttempts,790,2014
Wake Forest,kickReturns,36,2014
BYU,thirdDowns,206,2014
Colorado,interceptions,15,2014
Georgia Southern,rushingTDs,55,2014
Michigan,turnovers,26,2014
UT San Antonio,puntReturnTDs,0,2014
Oregon,interceptionTDs,0,2014
Western Michigan,puntReturnTDs,0,2014
Ole Miss,passingTDs,24,2014
UT San Antonio,fumblesLost,10,2014
Toledo,rushingTDs,35,2014
Vanderbilt,rushingAttempts,383,2014
Wisconsin,fourthDowns,18,2014
Florida International,totalYards,3518,2014
Washington,rushingYards,2640,2014
Texas,puntReturnYards,177,2014
UT San Antonio,passesIntercepted,9,2014
UCF,thirdDownConversions,85,2014
North Carolina,thirdDownConversions,84,2014
Iowa,rushingAttempts,514,2014
New Mexico State,rushingAttempts,469,2014
Louisville,passingTDs,21,2014
Mississippi State,puntReturnYards,149,2014
Idaho,fourthDownConversions,20,2014
Northwestern,fourthDowns,29,2014
Michigan State,thirdDownConversions,97,2014
Texas,penaltyYards,664,2014
Pittsburgh,firstDowns,307,2014
Oklahoma State,fourthDowns,16,2014
Florida International,interceptionTDs,5,2014
Indiana,interceptions,9,2014
Stanford,thirdDowns,165,2014
Florida,rushingAttempts,517,2014
Toledo,interceptionTDs,0,2014
Arkansas State,rushingAttempts,576,2014
Maryland,thirdDownConversions,60,2014
Florida,interceptions,14,2014
Marshall,turnovers,24,2014
Purdue,kickReturnYards,959,2014
Virginia,kickReturnTDs,0,2014
Illinois,kickReturns,40,2014
Miami (OH),totalYards,4504,2014
Troy,thirdDowns,182,2014
BYU,puntReturnTDs,0,2014
Appalachian State,thirdDowns,172,2014
Rice,possessionTime,26013,2014
Boise State,kickReturns,63,2014
North Carolina,penalties,98,2014
Georgia Tech,totalYards,6671,2014
Arizona State,rushingAttempts,508,2014
LSU,fumblesLost,8,2014
UMass,thirdDowns,176,2014
Pittsburgh,puntReturnYards,169,2014
Michigan State,puntReturnTDs,0,2014
Notre Dame,penaltyYards,487,2014
Texas,fumblesLost,14,2014
South Alabama,puntReturnTDs,0,2014
Alabama,rushingYards,2893,2014
NC State,kickReturns,37,2014
South Alabama,passingTDs,17,2014
Michigan,rushingYards,1954,2014
Memphis,passCompletions,262,2014
Ball State,puntReturnTDs,0,2014
Pittsburgh,fourthDowns,15,2014
Tennessee,possessionTime,23507,2014
California,passingTDs,37,2014
Ohio State,rushingTDs,41,2014
Memphis,kickReturnYards,866,2014
Louisiana Monroe,puntReturnTDs,1,2014
Florida State,fourthDownConversions,0,2014
Rutgers,puntReturns,7,2014
UMass,fourthDowns,36,2014
Illinois,kickReturnYards,778,2014
Idaho,thirdDownConversions,76,2014
Louisiana,kickReturnTDs,0,2014
Miami,puntReturns,23,2014
SMU,fumblesRecovered,10,2014
Middle Tennessee,rushingTDs,31,2014
BYU,thirdDownConversions,73,2015
Northern Illinois,fumblesRecovered,7,2015
Ohio State,thirdDowns,172,2015
Clemson,totalYards,7718,2015
Georgia State,passAttempts,496,2015
Oregon State,penalties,76,2015
Army,totalYards,4059,2015
Boston College,thirdDownConversions,46,2015
Western Kentucky,fumblesLost,8,2015
Rutgers,rushingTDs,17,2015
Wisconsin,rushingAttempts,512,2015
Nebraska,totalYards,5810,2015
Georgia,penalties,67,2015
UTEP,kickReturns,42,2015
Tulsa,kickReturns,38,2015
Mississippi State,fumblesRecovered,1,2015
Boston College,turnovers,20,2015
Tennessee,thirdDownConversions,97,2015
Colorado,penaltyYards,654,2015
Old Dominion,penaltyYards,437,2015
San José State,passCompletions,264,2015
Western Kentucky,kickReturnTDs,1,2015
Houston,passesIntercepted,21,2015
Wake Forest,penalties,61,2015
Florida International,kickReturnTDs,0,2015
Oregon State,thirdDownConversions,52,2015
South Alabama,rushingYards,1928,2015
Nebraska,rushingTDs,24,2015
Air Force,kickReturnTDs,0,2015
Arkansas State,interceptions,15,2015
Michigan State,netPassingYards,3279,2015
West Virginia,puntReturnYards,133,2015
LSU,rushingTDs,36,2015
Missouri,kickReturnYards,573,2015
Army,passCompletions,49,2015
Bowling Green,kickReturns,46,2015
Pittsburgh,fourthDowns,13,2015
Tulane,firstDowns,195,2015
SMU,turnovers,25,2015
Louisiana,rushingAttempts,451,2015
West Virginia,fumblesRecovered,8,2015
Ohio,interceptionYards,226,2015
Notre Dame,passingTDs,25,2015
Utah,kickReturnYards,455,2015
Oklahoma State,puntReturnTDs,2,2015
Memphis,passCompletions,311,2015
Eastern Michigan,puntReturnTDs,0,2015
Louisiana,kickReturnTDs,1,2015
Michigan State,passAttempts,440,2015
South Carolina,rushingTDs,11,2015
Oregon State,netPassingYards,1909,2015
Penn State,rushingTDs,15,2015
SMU,possessionTime,22638,2015
Cincinnati,netPassingYards,4679,2015
Baylor,puntReturnTDs,0,2015
UMass,fourthDownConversions,12,2015
San José State,passesIntercepted,9,2015
Utah State,rushingTDs,22,2015
Ball State,turnovers,15,2015
Toledo,turnovers,14,2015
Boston College,passingTDs,8,2015
Fresno State,penaltyYards,471,2015
Minnesota,possessionTime,22620,2015
Middle Tennessee,possessionTime,23324,2015
Pittsburgh,thirdDownConversions,79,2015
Virginia Tech,penalties,96,2015
Minnesota,kickReturnYards,781,2015
West Virginia,penaltyYards,910,2015
Bowling Green,rushingYards,2520,2015
South Carolina,passesIntercepted,12,2015
Alabama,games,15,2015
South Alabama,rushingAttempts,481,2015
Ohio State,kickReturns,17,2015
Troy,rushingTDs,14,2015
UCLA,possessionTime,20223,2015
Nebraska,thirdDownConversions,81,2015
Navy,fumblesLost,6,2015
Western Kentucky,interceptions,9,2015
Georgia,kickReturnTDs,0,2015
Central Michigan,netPassingYards,3905,2015
UMass,thirdDownConversions,64,2015
Buffalo,games,12,2015
Washington,kickReturns,35,2015
New Mexico,turnovers,21,2015
Kansas State,kickReturns,51,2015
Arizona State,turnovers,19,2015
South Alabama,thirdDowns,184,2015
Texas A&M,firstDowns,293,2015
South Carolina,turnovers,15,2015
Buffalo,penaltyYards,768,2015
Bowling Green,possessionTime,23456,2015
Nevada,thirdDowns,177,2015
Kentucky,interceptionYards,164,2015
Ole Miss,puntReturns,30,2015
Houston,rushingYards,3301,2015
Hawai'i,kickReturns,53,2015
Memphis,games,13,2015
San José State,fumblesLost,5,2015
UMass,passAttempts,495,2015
North Carolina,thirdDownConversions,80,2015
North Carolina,thirdDowns,165,2015
North Texas,kickReturns,52,2015
Old Dominion,interceptionYards,114,2015
TCU,puntReturnTDs,1,2015
Arkansas State,totalYards,5700,2015
Temple,turnovers,19,2015
North Carolina,interceptionYards,204,2015
Baylor,passAttempts,389,2015
West Virginia,totalYards,6236,2015
Louisiana,fumblesLost,8,2015
Wake Forest,kickReturnYards,437,2015
Central Michigan,fumblesRecovered,11,2015
Northern Illinois,passingTDs,22,2015
Oregon State,kickReturnYards,1033,2015
Baylor,fumblesLost,13,2015
Boston College,puntReturnTDs,1,2015
Vanderbilt,penalties,73,2015
Oklahoma,passesIntercepted,20,2015
Marshall,fourthDowns,16,2015
Rice,passAttempts,373,2015
Air Force,puntReturns,15,2015
Kent State,interceptions,10,2015
Marshall,passAttempts,471,2015
Hawai'i,interceptions,21,2015
Texas Tech,passingTDs,39,2015
Baylor,games,13,2015
Utah State,thirdDownConversions,66,2015
Kansas State,possessionTime,25068,2015
New Mexico State,rushingTDs,16,2015
Notre Dame,puntReturnTDs,2,2015
Maryland,games,12,2015
Oregon State,interceptionTDs,1,2015
Toledo,kickReturns,41,2015
Iowa State,passCompletions,237,2015
Oklahoma State,puntReturns,24,2015
SMU,puntReturns,13,2015
Western Kentucky,thirdDowns,185,2015
Arkansas State,penalties,108,2015
Ball State,passesIntercepted,7,2015
Oklahoma State,games,13,2015
Florida State,puntReturnTDs,0,2015
Vanderbilt,totalYards,3918,2015
Toledo,firstDowns,268,2015
Purdue,thirdDownConversions,70,2015
Ball State,puntReturnYards,127,2015
Oregon State,fourthDowns,17,2015
LSU,fourthDowns,9,2015
Mississippi State,turnovers,18,2015
Maryland,interceptionTDs,0,2015
Penn State,thirdDowns,186,2015
South Carolina,penaltyYards,468,2015
UCLA,kickReturnTDs,0,2015
Georgia Southern,fourthDownConversions,20,2015
Middle Tennessee,kickReturnYards,947,2015
Auburn,rushingTDs,28,2015
Navy,passesIntercepted,12,2015
Appalachian State,puntReturnYards,99,2015
BYU,netPassingYards,3854,2015
Florida International,penalties,69,2015
Northwestern,penalties,58,2015
Maryland,fumblesRecovered,9,2015
Wake Forest,games,12,2015
Kansas,penalties,70,2015
Memphis,fourthDowns,18,2015
Louisiana Monroe,possessionTime,21735,2015
Florida State,kickReturns,25,2015
Temple,passAttempts,439,2015
San José State,puntReturns,9,2015
Utah,penalties,72,2015
BYU,passesIntercepted,15,2015
Army,rushingYards,2931,2015
UTEP,passesIntercepted,5,2015
SMU,kickReturnTDs,1,2015
Hawai'i,rushingYards,1611,2015
Arkansas,interceptions,8,2015
UT San Antonio,passesIntercepted,14,2015
LSU,possessionTime,22561,2015
Arizona,interceptionYards,98,2015
Ball State,puntReturnTDs,0,2015
New Mexico State,kickReturnYards,522,2015
Michigan,turnovers,16,2015
UCLA,kickReturnYards,1103,2015
Southern Mississippi,netPassingYards,4616,2015
Kansas State,totalYards,4338,2015
Nebraska,penalties,94,2015
Temple,rushingAttempts,517,2015
Navy,thirdDowns,178,2015
Marshall,passingTDs,25,2015
San Diego State,kickReturnTDs,3,2015
South Florida,thirdDowns,181,2015
Nevada,penalties,68,2015
Kentucky,penaltyYards,676,2015
SMU,thirdDownConversions,71,2015
Alabama,fumblesLost,7,2015
Illinois,fourthDownConversions,11,2015
Ball State,puntReturns,14,2015
UNLV,interceptions,13,2015
Utah,possessionTime,25522,2015
Louisville,possessionTime,23001,2015
Colorado,fourthDowns,25,2015
Cincinnati,firstDowns,370,2015
Southern Mississippi,passCompletions,338,2015
Buffalo,turnovers,20,2015
Oklahoma State,puntReturnYards,160,2015
